12/09/2017;26.85
13/09/2017;11.87
14/09/2017;18.08
15/09/2017;32.48
16/09/2017;33.49
17/09/2017;30.11
18/09/2017;40.67
19/09/2017;40.54
20/09/2017;38.00
21/09/2017;38.57
22/09/2017;38.75
23/09/2017;35.39
24/09/2017;32.12
25/09/2017;39.35
26/09/2017;39.62
27/09/2017;39.98
28/09/2017;40.21
29/09/2017;38.91
30/09/2017;33.74
01/10/2017;24.17
02/10/2017;26.19
03/10/2017;28.89
04/10/2017;35.05
05/10/2017;25.60
06/10/2017;31.65
07/10/2017;17.09
08/10/2017;23.83
09/10/2017;43.87
10/10/2017;40.49
11/10/2017;38.14
12/10/2017;33.41
13/10/2017;40.21
14/10/2017;34.27
15/10/2017;27.05
16/10/2017;36.69
17/10/2017;39.53
18/10/2017;53.11
19/10/2017;48.67
20/10/2017;40.22
21/10/2017;34.48
22/10/2017;23.97
23/10/2017;47.79
24/10/2017;43.04
25/10/2017;38.62
26/10/2017;41.96
27/10/2017;36.56
28/10/2017;15.21
29/10/2017;5.58
30/10/2017;36.64
31/10/2017;40.58
01/11/2017;33.68
02/11/2017;39.57
03/11/2017;51.93
04/11/2017;35.64
05/11/2017;29.68
06/11/2017;58.66
07/11/2017;63.87
08/11/2017;80.81
09/11/2017;77.47
10/11/2017;47.44
11/11/2017;36.43
12/11/2017;35.11
13/11/2017;56.12
14/11/2017;57.68
15/11/2017;78.75
16/11/2017;66.79
17/11/2017;62.88
18/11/2017;36.3
19/11/2017;29.39
20/11/2017;54.95
21/11/2017;54.00
22/11/2017;39.28
23/11/2017;32.88
24/11/2017;46.03
25/11/2017;43.50
26/11/2017;24.58
27/11/2017;38.06
28/11/2017;50.46
29/11/2017;78.98
30/11/2017;83.23
01/12/2017;75.81
02/12/2017;55.97
03/12/2017;46.06
04/12/2017;56.73
05/12/2017;55.30
06/12/2017;53.26
07/12/2017;46.55
08/12/2017;42.95
09/12/2017;36.5
10/12/2017;23.43
11/12/2017;47.52
12/12/2017;47.12
13/12/2017;39.68
14/12/2017;35.80
15/12/2017;53.61
16/12/2017;43.41
17/12/2017;40.74
18/12/2017;58.03
19/12/2017;66.03
20/12/2017;63.98
21/12/2017;51.71
22/12/2017;42.23
23/12/2017;17.28
24/12/2017;11.57
25/12/2017;13.43
26/12/2017;6.22
27/12/2017;33.52
28/12/2017;36.78
29/12/2017;25.48
30/12/2017;10.76
31/12/2017;2.39
01/01/2018;-30.10
02/01/2018;28.09
03/01/2018;3.67
04/01/2018;19.12
05/01/2018;26.73
06/01/2018;28.84
07/01/2018;13.91
08/01/2018;27.02
09/01/2018;31.27
10/01/2018;37.37
11/01/2018;45.30
12/01/2018;40.25
13/01/2018;32.00
14/01/2018;25.53
15/01/2018;24.60
16/01/2018;23.16
17/01/2018;22.24
18/01/2018;23.64
19/01/2018;35.24
20/01/2018;29.25
21/01/2018;25.48
22/01/2018;33.13
23/01/2018;34.72
24/01/2018;16.49
25/01/2018;29.01
26/01/2018;41.97
27/01/2018;29.84
28/01/2018;6.87
29/01/2018;16.35
30/01/2018;33.64
31/01/2018;23.94
01/02/2018;31.77
02/02/2018;39.02
03/02/2018;38.33
04/02/2018;30.02
05/02/2018;40.40
06/02/2018;47.41
07/02/2018;45.63
08/02/2018;49.16
09/02/2018;41.51
10/02/2018;38.84
11/02/2018;15.18
12/02/2018;36.59
13/02/2018;40.33
14/02/2018;40.32
15/02/2018;34.77
16/02/2018;39.10
17/02/2018;38.85
